current_file_name;file_name;category;dataset
2e952ce7feff4d8cadfe2476733975f2.jpeg;2122761.jpeg;01.01 Прочая реклама,05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.10 Построенная недвижимость (продажа/аренда);russ2024y
f299c74d114d4b978c3d6d48f2ba6d15.jpg;2139223.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека,28.12 Рассрочка;russ2024y
9c45d6dda1f44d668d4e2c5c4f224db9.jpg;2139224.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека,28.12 Рассрочка;russ2024y
7795bfbc16c4497aa758369a484ac1dd.jpg;2139225.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.12 Рассрочка;russ2024y
9e8809d857ce4fbe868140e3220e324d.jpg;2139226.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
718f79f2a3684096887b9a40fbb9cfa5.jpg;2139227.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
31113e3efd7b44c88d9d3519617db2ef.jpg;2139228.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека,28.12 Рассрочка;russ2024y
8b64f8cf718f4cbfa00d3c0e863fd0eb.jpg;2139229.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
148459edb9ec40c5bb3d59a71118f288.jpg;2139230.jpg;09.02 Иные акции,28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
32822fbebab64c81b675ba16947b145f.jpg;2139231.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
50b5f667cdb34837957e4b1be1f4e080.jpg;2139232.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
53c0cbf589da423285183b90afbbddbc.jpg;2139233.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека,28.12 Рассрочка;russ2024y
01d622224adc4fe5861068a45a48cbf9.jpg;2139234.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
77c8529d5ab741af9e6250afbd3ac1dd.jpg;2139235.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.02 Кредит/Ипотека;russ2024y
1181bf5dd43c48a385727810efa1fbcd.jpg;2115031.jpg;01.01 Прочая реклама,02.04 Объявление о продаже;russ2024y
1875c6e6d7a942d9973579e6c22377f1.jpg;2115130.jpg;01.01 Прочая реклама;russ2024y
3811f234a21947b783cfeba778791c0e.jpg;2115131.jpg;01.01 Прочая реклама;russ2024y
df103ada0491476ba22c6ab84b9f25b3.png;2115427.png;09.02 Иные акции;russ2024y
3ff6855cfabb4f09b905c3b6d2212bf3.jpg;2133945.jpg;01.01 Прочая реклама,28.02 Кредит/Ипотека,28.07 Строительство (ДДУ);russ2024y
8b711e69c37e4ed1b5a527ec8df8f48e.jpg;2123131.jpg;05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
84256eb1d3e64116bb82c27ff4ec4507.jpg;2123132.jpg;05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
42fb08c7abc6468f9e2f5e6e0b576edd.jpg;2122624.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
0ae8d6a0f8684b4caa751b685d8a4853.jpg;2115435.jpg;09.02 Иные акции;russ2024y
8e428c716ac14bd0b324f076682235f5.jpg;2115436.jpg;09.02 Иные акции;russ2024y
370160f7b52c4994bbeb489e4b7a4aa1.jpg;2115270.jpg;01.01 Прочая реклама;russ2024y
f4f999e054df4e8083b4560a049c830a.jpg;2115293.jpg;05.05 Физическое лицо,10.01 Социальная реклама;russ2024y
95c05d49e0be43488c432f7c2963439c.png;2115698.png;05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
04ef6c70dced421783e05cb634b2114c.png;2115699.png;05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
adb3d91f76e14fc4807f69f1f6f173bb.jpg;2115493.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
fb0e7dd4d69e4ca1810ac71dbd0c4d4c.jpg;2115494.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
615e1b2e913c4607b4751d1b218eedd5.jpg;2128730.jpg;01.01 Прочая реклама;russ2024y
010d61127ebf41b084d136f58e784198.jpg;2128731.jpg;01.01 Прочая реклама;russ2024y
3151f2747379411d9a16a0c0b05cd853.jpg;2115837.jpg;01.01 Прочая реклама;russ2024y
b58939d9c36e460088526efececafec8.jpg;2115747.jpg;01.01 Прочая реклама;russ2024y
8a26b3c9015b41fb8487f54b67ee0813.jpg;2115969.jpg;01.01 Прочая реклама,02.04 Объявление о продаже;russ2024y
625a94681059428a8d103cd50b17af79.jpg;2115970.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
9a1c5a19adcb42d9810f7a15ea63d744.jpg;2115833.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
c5355c473d134c099adffe2c9b1a317a.jpg;2127772.jpg;05.07 QR-код / адрес сайта,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
0ed6947e615240928ee3e54475fb7740.jpg;2121204.jpg;05.05 Физическое лицо,28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
e28c9ba6b51541e4b578f25268316315.jpg;2115986.jpg;08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
8f48a3a82e4d4c469e37082ae96cc903.jpg;2125234.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
db3b289a145f46d094b23cc9629ccd03.jpg;2116064.jpg;01.01 Прочая реклама;russ2024y
1125cd9f5e044da39fa5fe5b949a8de3.jpg;2127738.jpg;05.03 Информационная продукция;russ2024y
1eeb07131aa44c3c861e8f9c9ff417b4.jpg;2116348.jpg;01.01 Прочая реклама;russ2024y
a6fa9a2f371242899cda77ac0760d7b5.png;2116184.png;28.01 Финансовая организация (банк брокер страхование и т.д.),28.07 Строительство (ДДУ),28.12 Рассрочка;russ2024y
ef0ed3d04a6d42c89274bca8382f89db.png;2116185.png;28.01 Финансовая организация (банк брокер страхование и т.д.),28.07 Строительство (ДДУ),28.12 Рассрочка;russ2024y
3dd95ea84a8c4384a91d35cc478e0844.jpg;2116385.jpg;01.01 Прочая реклама;russ2024y
52caf171f5684c7abf47bc80a2e32b0b.jpg;2116386.jpg;01.01 Прочая реклама;russ2024y
d7f4a9f41ce04a61a3cf9a99f6e00718.jpg;2124114.jpg;02.04 Объявление о продаже,05.03 Информационная продукция,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
fe64818d914f4884a9a634c05defdfbd.png;2117289.png;01.01 Прочая реклама;russ2024y
3237fafbc5a648b58c3a6e90002dc5e7.jpg;2116513.jpg;01.01 Прочая реклама;russ2024y
68c9b2593d1e4bd5bc9409917e53d47a.jpg;2123343.jpg;01.01 Прочая реклама,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
977132fde2bc42b4bcc4f068f5b41a2e.png;2116483.png;08.01 Дистанционные продажи;russ2024y
1c89986df98a4e76b4b2a24bc9f8ef03.jpg;2125856.jpg;05.03 Информационная продукция,05.07 QR-код / адрес сайта;russ2024y
b263303fcfe54cb4a73e45dc16d5ce0f.jpg;2136712.jpg;24.02 Медицинские изделия;russ2024y
c70231f755244b29a8ba8a204abe322d.jpg;2116712.jpg;05.02 Иностранные слова,09.02 Иные акции,24.01 Медицинские услуги;russ2024y
95d423b9ba574a04b5738d98cccb1d6b.jpg;2116713.jpg;05.02 Иностранные слова,09.02 Иные акции,24.01 Медицинские услуги;russ2024y
4f2b6d4e86b74d6cba05647d56c1d473.jpg;2122882.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
e9a6810b54b24b64a17727eb1f903d18.jpg;2122883.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
74812d7f3ee14e8d98b66359064c29b2.jpg;2122884.jpg;05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции,24.06 МедОрганизация/Аптека;russ2024y
e1111ca507ad4819be360304de0ae113.jpg;2122885.jpg;05.05 Физическое лицо,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции,24.02 Медицинские изделия,24.06 МедОрганизация/Аптека;russ2024y
4f7bbcdebf66449c8c8819fd8efd4395.jpg;2147731.jpg;01.01 Прочая реклама;russ2024y
167aad3f844044aca59419d926a7de54.jpg;2147732.jpg;01.01 Прочая реклама;russ2024y
434ede2c3d7d4c6ca0096c7bb2b2c2d4.jpg;2147733.jpg;01.01 Прочая реклама;russ2024y
513862e0191146e4b07cea2a501ff669.jpg;2116770.jpg;01.01 Прочая реклама;russ2024y
47b81c3ac7eb445b81f73fcdf6d466b6.jpg;2116734.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
e049a19c6a5b4d69aeb1a54e27494f47.jpg;2116735.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
b69b2846bcae4a7fa567615f73f0d158.jpg;2116695.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.07 Строительство (ДДУ);russ2024y
dd97579795e84f8cb60f437a57530cf1.jpg;2116696.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.),28.07 Строительство (ДДУ),28.12 Рассрочка;russ2024y
5ae1040268da4a0d9b15328605277d01.jpg;2123267.jpg;24.01 Медицинские услуги;russ2024y
497992b4836b4ddd98648053a5aa4821.jpg;2123268.jpg;24.01 Медицинские услуги;russ2024y
10faa4b8bddc407ea0ddc3d43929b41e.jpg;2123269.jpg;24.01 Медицинские услуги;russ2024y
ff8db8adc04d424abf448e7c0ec939b4.jpg;2123270.jpg;24.01 Медицинские услуги;russ2024y
2911c84af47c4357b0326c46e432c345.jpg;2123271.jpg;05.05 Физическое лицо,24.01 Медицинские услуги;russ2024y
7463429acdec4effa8dc8b37df930b66.jpg;2123272.jpg;24.01 Медицинские услуги;russ2024y
747f8f9df7f44e0eaae88c4fe1cdf0b7.jpg;2123273.jpg;24.01 Медицинские услуги;russ2024y
e7a6a1b983e646d7b52eeffdacad47c7.jpg;2123274.jpg;24.01 Медицинские услуги;russ2024y
253ef241e0964800a3c5ae0144a5d52c.jpg;2123275.jpg;24.01 Медицинские услуги;russ2024y
b1e5b6098e4347f19e6984572a465e4f.jpg;2123276.jpg;24.01 Медицинские услуги;russ2024y
60374a259511484788efac29a6f54134.jpg;2123277.jpg;24.01 Медицинские услуги;russ2024y
1a2982aeecc94ef8b073c5598a3e8f3b.jpg;2123278.jpg;24.01 Медицинские услуги;russ2024y
4e622135121f48be99fd0f0170e973a0.jpeg;2116760.jpeg;01.01 Прочая реклама;russ2024y
80148fc875b34f8fbf86dcfbfcef9192.jpeg;2116761.jpeg;01.01 Прочая реклама;russ2024y
e1d40c16e49d455c9ef71a0e10335e58.jpg;2117153.jpg;01.01 Прочая реклама,08.01 Дистанционные продажи;russ2024y
7b6a72c5f3c04463843083328a292165.jpg;2117154.jpg;01.01 Прочая реклама,08.01 Дистанционные продажи;russ2024y
cf0fb78624b04aacb44dec76e73fc82c.jpg;2117155.jpg;01.01 Прочая реклама,08.01 Дистанционные продажи;russ2024y
d5b1031716d144f98b110b51cf40f399.jpg;2122617.jpg;05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
18e4f2912c7d432a80ca9001b0b3f578.jpg;2127417.jpg;01.01 Прочая реклама;russ2024y
1139bba5ff3c4f5c826da70f35271b59.png;2124031.png;01.01 Прочая реклама;russ2024y
e50815aff42b4f579644de63fed45599.png;2124032.png;01.01 Прочая реклама;russ2024y
b0e1a3a8dd24428686d655b6c419f4e9.jpeg;2117175.jpeg;09.02 Иные акции;russ2024y
a0746f7e8342489a8a5f4ee82eaea443.jpeg;2117176.jpeg;09.02 Иные акции;russ2024y
01b713d52e5541fd94bd39e84b6d0b52.jpg;2121272.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
94492f6fb7264d3ebd495a0d71d7a0c3.jpg;2121273.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
3b0b3e15bf7b4b93ae819b07334293f0.jpg;2121274.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
d86cb9a0a142473a84134277283a6721.jpg;2121275.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
fc83a40df40e4199aab4c4c07305f15d.jpg;2121276.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
0cbf49b7aa174279a05c70c8689b8b00.jpg;2121277.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
77001b91227345b4a085792e4a7181ca.jpg;2121278.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
d25eef2487d3443192c9376488e77519.jpg;2121279.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
ee9a0ccfcab74be5b6738cbd034ec773.jpg;2121280.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
2101964ffa554373a5af42e22b5a87de.jpg;2121281.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
4ab1cb89b5e442769c8769e593d6c49c.jpg;2121282.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
bfbada09bbb14dc4889a35d55c7a1a6a.jpg;2121283.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
d9c60aba787046e6b733e0171bda051f.jpg;2121284.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
1995d6cb143040e6aa87bd78cc03bf6a.jpg;2121285.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
091cc6957fd44eb9a1bc1a2db278032c.jpg;2121286.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
09dbb08f8d684565af0e35be23286755.png;2117410.png;05.05 Физическое лицо,28.10 Построенная недвижимость;russ2024y
fbf1becf3fa042bfb5aa94565f140d32.jpg;2122245.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
914db76ae506417b8a9934c158c4648a.jpg;2127430.jpg;01.01 Прочая реклама;russ2024y
3d8f25d5a13f4f14bc376a27e6424f1d.jpg;2139965.jpg;05.05 Физическое лицо,24.01 Медицинские услуги;russ2024y
4bb3c7f6025b42e39a30f1223a3265f0.jpg;2123018.jpg;01.01 Прочая реклама;russ2024y
719101523ae347469c33da4047ae605a.jpeg;2117620.jpeg;28.08 Застройщик;russ2024y
086ab41a284c4239ab1ca83891b4c9ab.jpg;2117668.jpg;28.14 Ломбарды;russ2024y
d35b51c96e374eab99abf34e0a52f84f.png;2127149.png;05.03 Информационная продукция;russ2024y
421981fdafd14ca3bdf55be2b61550dd.jpg;2195817.jpg;05.03 Информационная продукция;russ2024y
0e46ba817c854fedb295711720af91b7.jpg;2121343.jpg;01.01 Прочая реклама;russ2024y
0e020050c8a84e4184b23ce75a3e7d09.jpg;2122525.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
068cd6b0914f467694855aa725b0a106.jpg;2121174.jpg;05.07 QR-код / адрес сайта,09.02 Иные акции,24.01 Медицинские услуги;russ2024y
e76d0be82d65415797c1c084e23bd501.png;2121516.png;09.02 Иные акции;russ2024y
c8c5631abb6844df945560923f1753c6.png;2121517.png;09.02 Иные акции;russ2024y
96a9327d97f84123818514dd0482d27c.jpg;2129523.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
54e3705831ae422b8f88a98def1bd18c.png;2121543.png;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
864b88ed85eb4b44abf46de2993f005f.png;2121544.png;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
5a09313e7a8d48e9ac67c7da1d4f0556.png;2121545.png;01.01 Прочая реклама;russ2024y
fae31552a32e48058d53ef79c985979c.jpg;2121644.jpg;05.03 Информационная продукция;russ2024y
39726a3b9e0244d4a37814e28b397f0b.jpg;2121494.jpg;05.03 Информационная продукция,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
4d2ead426f904daba6d614128a762d5d.jpg;2121495.jpg;05.03 Информационная продукция,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
f6d7558b6b7f4349b956458ae3230d62.jpg;2121817.jpg;24.01 Медицинские услуги;russ2024y
bdc11c6ba3854709940e9fece4112765.jpg;2121635.jpg;01.01 Прочая реклама,02.04 Объявление о продаже,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
cc082200cf314a53860d22dc4139a9db.jpg;2124353.jpg;28.07 Строительство (ДДУ);russ2024y
9884776fbd7645239e6cb5dbfdf8e18e.jpg;2124354.jpg;28.07 Строительство (ДДУ);russ2024y
b0280e28e5cf448190b1fcc418936f7e.jpg;2124355.jpg;28.07 Строительство (ДДУ);russ2024y
df3fb53b545345b3b7343322a4955478.jpg;2122018.jpg;01.01 Прочая реклама;russ2024y
ee887e6d599c45eebfb3331c26edd736.jpg;2135665.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
2b316751a773470282721b36cd5324c7.jpg;2124060.jpg;01.01 Прочая реклама;russ2024y
e7322dc648ab4b9fb2dba9bf7e30c616.jpg;2122290.jpg;28.07 Строительство (ДДУ);russ2024y
9bca80b328dc4fcea8c0924f6d9673f8.jpg;2122291.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ);russ2024y
dc516bfd13f24a3db3c234064dd2dc50.jpg;2122292.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ);russ2024y
5a820da3ea624e6fa7a9009ae2a500ef.jpg;2122293.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ);russ2024y
aa2da68e910046978e0315dda56723c8.jpg;2122294.jpg;28.07 Строительство (ДДУ);russ2024y
1cf87f21c375458daae4d443f66f7e46.jpg;2123339.jpg;01.01 Прочая реклама;russ2024y
fa518628c5d84d4c8c82c9f81fe17d3e.jpg;2122518.jpg;01.01 Прочая реклама;russ2024y
185ffb14ee0645a7b2f21a20e8757ceb.jpeg;2122183.jpeg;05.03 Информационная продукция;russ2024y
6dbe4284b9764681a8594528601b6c73.jpg;2123585.jpg;01.01 Прочая реклама;russ2024y
bb9178ecf78d48e78024ff5cf3ef7e6d.jpg;2122334.jpg;05.03 Информационная продукция;russ2024y
d28b5c1982b545a3a39950a5aa645610.jpg;2122335.jpg;05.03 Информационная продукция;russ2024y
040c80edc2024bd1b70ad175dd5a3cbd.jpg;2122228.jpg;05.02 Иностранные слова,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
c305b11f62174aa0b2d3c68e3ce697d8.jpg;2122229.jpg;05.02 Иностранные слова,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи;russ2024y
3e9caa7d25394d9681351c78ebcdae58.jpg;2122230.jpg;05.02 Иностранные слова,08.01 Дистанционные продажи;russ2024y
ac3a936326274e4187e1be4a78d5f7f7.jpg;2122231.jpg;05.02 Иностранные слова,08.01 Дистанционные продажи;russ2024y
9a6ca7d5fd9e40148e4951be11a6e660.jpg;2123197.jpg;05.02 Иностранные слова,08.01 Дистанционные продажи;russ2024y
728344a705f44bb3b5c485d8fc7fe3cf.jpg;2122278.jpg;08.01 Дистанционные продажи;russ2024y
dec6640ef25b45faab1fa69553f6ae15.png;2129998.png;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
4db511bcca1944feb56cb3fd8a5fa560.jpg;2122603.jpg;05.02 Иностранные слова,05.05 Физическое лицо,28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
81b7947df31741cd85c9286429a54c18.jpg;2126389.jpg;01.01 Прочая реклама,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
a00a9dc218df447f95fc32d9fb8c0031.jpg;2126390.jpg;01.01 Прочая реклама,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
a10e0b3bb2ab42bfbf04424fa6ace7a2.jpg;2126391.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
090936f2f68a4626a251bdb16df70317.jpg;2126392.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
56f6ee0e63bb41d290da3f9580a30369.jpg;2126393.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
2d676dbde20b4a0e9d0be42392f184df.jpg;2126394.jpg;01.01 Прочая реклама,05.07 QR-код / адрес сайта;russ2024y
f9b2a502c73c48369c2cd54074c87597.jpg;2122389.jpg;01.01 Прочая реклама;russ2024y
aef1c519dd6042f487e662b78371f409.jpg;2122390.jpg;01.01 Прочая реклама;russ2024y
ac71b80d837b425b8cb2eec59f83ed1d.jpg;2122510.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
819e8506e86644d3a6003d83308ce1b8.jpg;2122511.jpg;05.07 QR-код / адрес сайта,28.07 Строительство (ДДУ),28.08 Застройщик;russ2024y
8b626bb4686e4892ae915aca4450125e.png;2133844.png;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
074b427a63b542919cc7a9ba9bcf1fd2.jpg;2122567.jpg;28.01 Финансовая организация (банк брокер страхование и т.д.);russ2024y
c7da846865fc4eb983621e0188e8262e.jpg;2122584.jpg;05.05 Физическое лицо,05.07 QR-код / адрес сайта,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
38bd3a8f7bd14f32a7a8377e924356fb.jpg;2125261.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
8207659c1e354336ab760e2d4e0bd083.jpg;2125262.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
509b9414336b47099a2416e0e09cad1e.jpg;2125263.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
36be9439a25c4a778f7044396c882530.jpg;2125264.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
c2574b534c0a416a99c0137d0237b00e.jpg;2125265.jpg;05.03 Информационная продукция,05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
43ea01c95c334c6886a7ce630d2f9bb4.jpg;2125266.jpg;05.03 Информационная продукция,05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
57f3b31d58474b5baa795eb21ea8c202.jpg;2125267.jpg;05.03 Информационная продукция,05.05 Физическое лицо,08.01 Дистанционные продажи,24.01 Медицинские услуги;russ2024y
41055422e8a84235a015b02bf6cfa5b0.jpg;2125268.jpg;05.03 Информационная продукция,05.05 Физическое лицо,08.01 Дистанционные продажи;russ2024y
1cc9f42b6f9b44af9555278f7f309d51.jpg;2125269.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,24.01 Медицинские услуги;russ2024y
0c05ac5e0f934229b575f131db06e05d.jpg;2125270.jpg;05.05 Физическое лицо,08.01 Дистанционные продажи,09.02 Иные акции;russ2024y
42adb94ac009480c95926c9292a04425.jpg;2125271.jpg;05.03 Информационная продукция,08.01 Дистанционные продажи;russ2024y
528199a33c344c76803912aabf745d00.jpg;2125272.jpg;05.03 Информационная продукция,08.01 Дистанционные продажи;russ2024y
4140d31b396b478c98a3dbb11fc53f41.jpg;2135659.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
dea8aa1f197d4b02ad5e965f24554107.jpg;2135660.jpg;01.01 Прочая реклама,05.03 Информационная продукция,05.05 Физическое лицо;russ2024y
d13a17f054dd488bb424fa5856bef45f.jpg;2127288.jpg;01.01 Прочая реклама;russ2024y
330f2c79b627417c8bc4424370727541.jpeg;2122575.jpeg;28.10 Построенная недвижимость;russ2024y
4a4d85afe9704a719cddb763d65efb96.jpg;2123126.jpg;08.01 Дистанционные продажи;russ2024y
38d1861152024f04ab10b5e2bad84d92.jpg;2140706.jpg;05.05 Физическое лицо,05.07 QR-код / адрес сайта,24.01 Медицинские услуги,24.05 Методы лечения,24.06 МедОрганизация/Аптека,профилактики и диагностики;russ2024y
b8d47384ca0c40ffab57255d512b3256.jpg;2122725.jpg;01.01 Прочая реклама;russ2024y
5e077a1f4b724781bd0c7372951a828e.jpg;2127025.jpg;28.07 Строительство (ДДУ);russ2024y
7588a813df3f40a49373df9eadb678b5.jpg;2123046.jpg;28.07 Строительство (ДДУ);russ2024y
e62e8fa74d6f40088ccb6a11320203a4.jpg;2123047.jpg;28.07 Строительство (ДДУ);russ2024y
968e209acfd84d98b3c47b5d39b5c585.jpg;2123590.jpg;28.07 Строительство (ДДУ);russ2024y
607d72cf45aa4f2aaa2836ee47fc1366.jpg;2129181.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
63a295388e48431085dff041d53ed00b.jpg;2140809.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
06e03715b4644951ac4e2e5d100821e7.jpg;2140810.jpg;01.01 Прочая реклама;russ2024y
9ed4933c7fa6461489d51438774687c2.jpg;2140811.jpg;01.01 Прочая реклама;russ2024y
e73a264711b347c2b42808e24916478d.jpg;2123357.jpg;01.01 Прочая реклама,05.05 Физическое лицо,05.07 QR-код / адрес сайта;russ2024y
ea60f806305445d5bd066a77bac8aa41.jpg;2123411.jpg;01.01 Прочая реклама,09.01 Стимулирующее мероприятие;russ2024y
bacda2a9ace942db933e4f15d1c4c0d1.jpg;2129828.jpg;01.01 Прочая реклама;russ2024y
ff6edcd937604ff4ac579c8294124101.jpg;2129829.jpg;01.01 Прочая реклама;russ2024y
425bdc0e526e4e6e9ddcc51bb1ba033e.jpg;2129830.jpg;01.01 Прочая реклама;russ2024y
42e4cf3db7474b209a165bef0c7a7d26.jpeg;2127215.jpeg;24.01 Медицинские услуги;russ2024y
df23674f76514114a16067f3a965ab98.jpg;2140678.jpg;05.02 Иностранные слова,09.02 Иные акции;russ2024y
4bd99d6e9f2c4131af9eb5dda020fbf6.jpg;2153421.jpg;05.02 Иностранные слова;russ2024y
e9504c71d5e3423da28074e910217817.jpg;2153422.jpg;05.02 Иностранные слова;russ2024y
c1addf44521145558e0698874fb11235.jpg;2123014.jpg;01.01 Прочая реклама;russ2024y
4bd1c7b96ed344d5834242a73c120e70.jpg;2132220.jpg;01.01 Прочая реклама,05.05 Физическое лицо;russ2024y
cc6943d46f594fdbb32c6fba669c9e17.jpg;2141497.jpg;05.05 Физическое лицо,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
9f5391779eda4631aef9a36fc71a98cf.jpg;2141498.jpg;05.05 Физическое лицо,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
2de08e444aea4add999318dc17c6b5b5.jpg;2141499.jpg;05.05 Физическое лицо,24.01 Медицинские услуги,24.06 МедОрганизация/Аптека;russ2024y
964b7f0f8536462ca20cf019dd1a2476.jpg;2123330.jpg;01.01 Прочая реклама,28.10 Построенная недвижимость (продажа/аренда);russ2024y
4cdfaa880fc6450e9954893a0c190a26.jpg;2123237.jpg;28.07 Строительство (ДДУ),28.08 Застройщик,28.10 Построенная недвижимость (продажа/аренда);russ2024y
ea9df1a0902949f48946e2fb322453a5.jpg;2123207.jpg;01.01 Прочая реклама,05.03 Информационная продукция;russ2024y
