file_name,category
1986727.mp4,01.01 Прочая реклама
1986732.jpg,01.01 Прочая реклама
1986737.jpg,01.01 Прочая реклама
1986755.png,01.01 Прочая реклама
1986871.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986872.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986873.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986874.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986875.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986876.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986877.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986878.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986879.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986880.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986881.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986882.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986883.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986884.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986885.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986886.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986887.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986888.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986889.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986890.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986891.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986892.mp4,"21.04 Безалкогольное пиво/вино,05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1986925.jpg,01.01 Прочая реклама
1986932.tif,28.08 Застройщик
1986933.tif,28.08 Застройщик
1986934.tif,28.08 Застройщик
1986945.jpg,01.01 Прочая реклама
1986957.jpg,01.01 Прочая реклама
1986982.jpg,01.01 Прочая реклама
1987009.jpg,01.01 Прочая реклама
1987026.jpg,01.01 Прочая реклама
1987027.jpg,01.01 Прочая реклама
1987033.jpeg,01.01 Прочая реклама
1987038.jpg,01.01 Прочая реклама
1987042.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1987071.jpg,01.01 Прочая реклама
1987091.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.08 Застройщик"
1987092.jpg,"28.10 Построенная недвижимость,28.07 Строительство (ДДУ),28.08 Застройщик"
1987099.jpg,01.01 Прочая реклама
1987124.jpg,24.01 Медицинские услуги
1987162.jpg,08.01 Дистанционные продажи
1987163.mp4,08.01 Дистанционные продажи
1987204.jpg,01.01 Прочая реклама
1987211.jpg,01.01 Прочая реклама
1987214.mp4,01.01 Прочая реклама
1987232.mp4,01.01 Прочая реклама
1987253.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1987254.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1987279.jpg,01.01 Прочая реклама
1987305.jpg,01.01 Прочая реклама
1987313.mp4,01.01 Прочая реклама
1987336.jpg,01.01 Прочая реклама
1987357.jpg,01.01 Прочая реклама
1987358.jpg,01.01 Прочая реклама
1987359.jpg,01.01 Прочая реклама
1987360.jpg,01.01 Прочая реклама
1987361.jpg,01.01 Прочая реклама
1987384.mp4,01.01 Прочая реклама
1987385.mp4,01.01 Прочая реклама
1987421.jpeg,01.01 Прочая реклама
1987422.jpeg,01.01 Прочая реклама
1987423.jpeg,01.01 Прочая реклама
1987424.jpeg,01.01 Прочая реклама
1987425.jpeg,01.01 Прочая реклама
1987473.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987474.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987475.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987486.mp4,"05.05 Физическое лицо,01.01 Прочая реклама"
1987496.jpg,01.01 Прочая реклама
1987506.mp4,01.01 Прочая реклама
1987507.mp4,01.01 Прочая реклама
1987508.mp4,01.01 Прочая реклама
1987509.mp4,01.01 Прочая реклама
1987510.mp4,01.01 Прочая реклама
1987511.mp4,01.01 Прочая реклама
1987526.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1987544.jpg,01.01 Прочая реклама
1987545.jpg,01.01 Прочая реклама
1987550.jpg,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
1987552.mp4,01.01 Прочая реклама
1987554.mp4,"05.07 QR-код / адрес сайта,01.01 Прочая реклама"
1987560.png,01.01 Прочая реклама
1987561.png,01.01 Прочая реклама
1987562.png,01.01 Прочая реклама
1987563.mp4,01.01 Прочая реклама
1987568.jpg,01.01 Прочая реклама
1987569.jpg,01.01 Прочая реклама
1987584.jpg,01.01 Прочая реклама
1987597.jpg,01.01 Прочая реклама
1987598.jpg,01.01 Прочая реклама
1987599.jpg,01.01 Прочая реклама
1987600.jpg,01.01 Прочая реклама
1987601.jpg,01.01 Прочая реклама
1987606.jpg,"24.06 МедОрганизация/Аптека,01.01 Прочая реклама,09.02 Иные акции"
1987607.jpg,"24.06 МедОрганизация/Аптека,01.01 Прочая реклама,09.02 Иные акции"
1987608.jpg,"24.06 МедОрганизация/Аптека,01.01 Прочая реклама,09.02 Иные акции"
1987646.jpg,28.08 Застройщик
1987647.jpg,28.08 Застройщик
1987648.jpg,28.08 Застройщик
1987649.jpg,28.08 Застройщик
1987650.jpg,28.08 Застройщик
1987651.jpg,28.08 Застройщик
1987652.jpg,28.08 Застройщик
1987664.jpg,01.01 Прочая реклама
1987665.jpg,01.01 Прочая реклама
1987666.jpg,01.01 Прочая реклама
1987667.jpg,01.01 Прочая реклама
1987668.jpg,01.01 Прочая реклама
1987669.jpg,01.01 Прочая реклама
1987673.mp4,01.01 Прочая реклама
1987681.jpg,01.01 Прочая реклама
1987687.jpg,01.01 Прочая реклама
1987701.jpg,"05.07 QR-код / адрес сайта,05.05 Физическое лицо,09.02 Иные акции"
1987708.jpg,01.01 Прочая реклама
1987709.jpg,01.01 Прочая реклама
1987710.jpg,01.01 Прочая реклама
1987711.mp4,01.01 Прочая реклама
1987714.jpg,"28.01 Финансовая организация (банк брокер страхование и т.д.),01.01 Прочая реклама,09.02 Иные акции"
1987724.jpg,01.01 Прочая реклама
1987726.jpg,"05.07 QR-код / адрес сайта,01.01 Прочая реклама"
1987730.jpg,01.01 Прочая реклама
1987749.jpeg,01.01 Прочая реклама
1987798.jpg,01.01 Прочая реклама
1987799.jpg,01.01 Прочая реклама
1987811.jpg,01.01 Прочая реклама
1987817.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1987818.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1987819.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1987823.jpg,02.03 Объявление о работе
1987828.pdf,01.01 Прочая реклама
1987849.zip,"05.05 Физическое лицо,01.01 Прочая реклама"
1987859.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987860.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987861.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987862.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1987866.mp4,01.01 Прочая реклама
1987890.mp4,01.01 Прочая реклама
1987913.zip,01.01 Прочая реклама
1987918.jpg,01.01 Прочая реклама
1987919.jpg,01.01 Прочая реклама
1987932.zip,01.01 Прочая реклама
1987938.jpg,01.01 Прочая реклама
1987939.jpg,01.01 Прочая реклама
1987964.mp4,28.10 Построенная недвижимость
1987965.mp4,28.10 Построенная недвижимость
1987966.jpg,28.10 Построенная недвижимость
1987969.png,01.01 Прочая реклама
1987977.jpg,01.01 Прочая реклама
1988004.jpg,08.01 Дистанционные продажи
1988005.jpg,08.01 Дистанционные продажи
1988008.jpg,"05.03 Информационная продукция,08.01 Дистанционные продажи,05.07 QR-код / адрес сайта,05.05 Физическое лицо"
1988014.jpg,01.01 Прочая реклама
1988015.jpg,01.01 Прочая реклама
1988038.jpg,28.08 Застройщик
1988039.jpg,28.08 Застройщик
1988045.mp4,01.01 Прочая реклама
1988046.mp4,01.01 Прочая реклама
1988060.jpg,01.01 Прочая реклама
1988064.jpg,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1988068.jpeg,02.03 Объявление о работе
1988083.png,09.02 Иные акции
1988090.jpg,01.01 Прочая реклама
1988091.jpg,01.01 Прочая реклама
1988095.png,01.01 Прочая реклама
1988096.png,01.01 Прочая реклама
1988105.jpg,01.01 Прочая реклама
1988106.mp4,01.01 Прочая реклама
1988111.jpg,01.01 Прочая реклама
1988127.zip,01.01 Прочая реклама
1988133.jpg,01.01 Прочая реклама
1988134.jpg,01.01 Прочая реклама
1988143.jpg,01.01 Прочая реклама
1988150.jpg,01.01 Прочая реклама
1988159.pdf,01.01 Прочая реклама
1988160.pdf,01.01 Прочая реклама
1988165.pdf,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1988176.jpg,01.01 Прочая реклама
1988177.jpg,01.01 Прочая реклама
1988202.jpg,01.01 Прочая реклама
1988207.jpg,"28.10 Построенная недвижимость,28.08 Застройщик"
1988211.mp4,28.10 Построенная недвижимость
1988212.mp4,28.10 Построенная недвижимость
1988213.jpg,28.10 Построенная недвижимость
1988215.png,01.01 Прочая реклама
1988243.pdf,01.01 Прочая реклама
1988244.pdf,01.01 Прочая реклама
1988245.pdf,01.01 Прочая реклама
1988246.pdf,01.01 Прочая реклама
1988247.pdf,01.01 Прочая реклама
1988248.pdf,01.01 Прочая реклама
1988249.pdf,01.01 Прочая реклама
1988250.pdf,01.01 Прочая реклама
1988251.pdf,01.01 Прочая реклама
1988252.pdf,01.01 Прочая реклама
1988265.pdf,01.01 Прочая реклама
1988266.pdf,01.01 Прочая реклама
1988267.pdf,01.01 Прочая реклама
1988268.pdf,01.01 Прочая реклама
1988283.jpg,01.01 Прочая реклама
1988295.jpg,28.08 Застройщик
1988309.jpg,28.08 Застройщик
1988367.jpeg,01.01 Прочая реклама
1988370.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1988376.jpg,28.08 Застройщик
1988377.jpg,28.08 Застройщик
1988408.zip,01.01 Прочая реклама
1988410.zip,01.01 Прочая реклама
1988411.zip,01.01 Прочая реклама
1988413.zip,01.01 Прочая реклама
1988418.pdf,01.01 Прочая реклама
1988419.pdf,01.01 Прочая реклама
1988420.pdf,01.01 Прочая реклама
1988421.pdf,01.01 Прочая реклама
1988452.png,01.01 Прочая реклама
1988461.jpeg,01.01 Прочая реклама
1988472.jpg,01.01 Прочая реклама
1988473.jpg,01.01 Прочая реклама
1988479.mp4,28.01 Финансовая организация (банк брокер страхование и т.д.)
1988482.mp4,01.01 Прочая реклама
1988483.mp4,01.01 Прочая реклама
1988484.mp4,01.01 Прочая реклама
1988485.mp4,01.01 Прочая реклама
1988486.mp4,01.01 Прочая реклама
1988487.jpg,01.01 Прочая реклама
1988488.mp4,01.01 Прочая реклама
1988489.jpg,01.01 Прочая реклама
1988521.mp4,01.01 Прочая реклама
1988531.JPG,28.08 Застройщик
1988566.jpg,01.01 Прочая реклама
1988574.jpg,28.10 Построенная недвижимость
1988584.zip,28.13 Строительство (Кооператив)
1988585.jpg,28.13 Строительство (Кооператив)
1988586.jpg,28.13 Строительство (Кооператив)
1988599.mp4,01.01 Прочая реклама
1988600.jpg,01.01 Прочая реклама
1988605.jpg,"05.07 QR-код / адрес сайта,05.05 Физическое лицо"
1988606.jpg,"05.07 QR-код / адрес сайта,05.05 Физическое лицо"
1988639.jpg,01.01 Прочая реклама
1988643.zip,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988644.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988645.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988646.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988647.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988648.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988649.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988650.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988651.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988652.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988653.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988654.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1988672.zip,01.01 Прочая реклама
1988677.mp4,01.01 Прочая реклама
1988678.mp4,01.01 Прочая реклама
1988701.mp4,"05.03 Информационная продукция,01.01 Прочая реклама"
1988715.jpg,01.01 Прочая реклама
1988718.jpg,01.01 Прочая реклама
1988746.jpg,01.01 Прочая реклама
1988760.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988761.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988762.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988763.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988764.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988765.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988766.mp4,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1988796.jpg,28.08 Застройщик
1988797.jpg,28.08 Застройщик
1988800.jpg,01.01 Прочая реклама
1988801.jpg,01.01 Прочая реклама
1988802.jpg,01.01 Прочая реклама
1988803.jpg,01.01 Прочая реклама
1988804.jpg,01.01 Прочая реклама
1988805.jpg,01.01 Прочая реклама
1988830.jpg,27.01 Спорт+букмекер
1988839.mov,01.01 Прочая реклама
1988840.mov,01.01 Прочая реклама
1988869.jpeg,01.01 Прочая реклама
1988921.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988922.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988923.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988924.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988925.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988926.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988927.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988928.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988929.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1988944.jpg,01.01 Прочая реклама
1988950.jpg,01.01 Прочая реклама
1988959.jpeg,01.01 Прочая реклама
1988964.jpg,01.01 Прочая реклама
1988975.jpg,24.01 Медицинские услуги
1988987.jpg,01.01 Прочая реклама
1988996.zip,01.01 Прочая реклама
1988997.jpg,01.01 Прочая реклама
1988998.jpg,01.01 Прочая реклама
1989014.jpg,28.10 Построенная недвижимость
1989020.mp4,01.01 Прочая реклама
1989061.mp4,01.01 Прочая реклама
1989062.mp4,01.01 Прочая реклама
1989063.jpg,01.01 Прочая реклама
1989071.jpg,01.01 Прочая реклама
1989072.jpg,01.01 Прочая реклама
1989073.jpg,01.01 Прочая реклама
1989074.jpg,01.01 Прочая реклама
1989075.jpg,01.01 Прочая реклама
1989076.jpg,01.01 Прочая реклама
1989089.mp4,01.01 Прочая реклама
1989096.jpg,01.01 Прочая реклама
1989097.jpg,01.01 Прочая реклама
1989098.pdf,01.01 Прочая реклама
1989099.pdf,01.01 Прочая реклама
1989115.jpg,01.01 Прочая реклама
1989116.jpg,01.01 Прочая реклама
1989117.jpg,01.01 Прочая реклама
1989128.jpg,28.08 Застройщик
1989129.jpg,28.08 Застройщик
1989130.jpg,28.08 Застройщик
1989140.jpg,01.01 Прочая реклама
1989170.mp4,28.08 Застройщик
1989171.mp4,28.08 Застройщик
1989172.mp4,28.08 Застройщик
1989177.mp4,01.01 Прочая реклама
1989178.mp4,01.01 Прочая реклама
1989191.mp4,01.01 Прочая реклама
1989198.jpg,"05.03 Информационная продукция,05.07 QR-код / адрес сайта,09.01 Стимулирующее мероприятие,09.02 Иные акции"
1989206.mp4,01.01 Прочая реклама
1989211.mp4,01.01 Прочая реклама
1989237.jpeg,"24.06 МедОрганизация/Аптека,01.01 Прочая реклама,09.02 Иные акции"
1989289.zip,01.01 Прочая реклама
1989291.zip,01.01 Прочая реклама
1989292.zip,01.01 Прочая реклама
1989301.jpg,01.01 Прочая реклама
1989302.jpg,01.01 Прочая реклама
1989303.jpg,01.01 Прочая реклама
1989304.jpg,01.01 Прочая реклама
1989305.jpg,01.01 Прочая реклама
1989357.mp4,01.01 Прочая реклама
1989366.jpg,01.01 Прочая реклама
1989367.jpg,01.01 Прочая реклама
1989368.jpg,01.01 Прочая реклама
1989369.jpg,01.01 Прочая реклама
1989380.mp4,01.01 Прочая реклама
1989390.jpg,28.08 Застройщик
1989391.jpg,28.08 Застройщик
1989392.jpg,28.08 Застройщик
1989402.jpg,01.01 Прочая реклама
1989409.jpeg,24.06 МедОрганизация/Аптека
1989423.mp4,01.01 Прочая реклама
1989515.mp4,01.01 Прочая реклама
1989516.mp4,01.01 Прочая реклама
1989551.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989552.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989553.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989554.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989555.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989556.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989557.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989558.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989559.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989560.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989561.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989562.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989563.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989564.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989565.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989566.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989567.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989568.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989569.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989570.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989571.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989572.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989573.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989574.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989575.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989576.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989577.mp4,"05.05 Физическое лицо,01.01 Прочая реклама,09.02 Иные акции"
1989581.jpg,01.01 Прочая реклама
1989592.mp4,01.01 Прочая реклама
1989595.jpg,01.01 Прочая реклама
1989609.mp4,"08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
1989611.mp4,01.01 Прочая реклама
1989620.jpg,28.10 Построенная недвижимость
1989626.jpg,01.01 Прочая реклама
1989643.png,01.01 Прочая реклама
1989644.png,01.01 Прочая реклама
1989651.jpg,01.01 Прочая реклама
1989662.mp4,"01.01 Прочая реклама,28.08 Застройщик"
1989680.png,01.01 Прочая реклама
1989694.mp4,01.01 Прочая реклама
1989695.mp4,01.01 Прочая реклама
1989715.jpg,01.01 Прочая реклама
1989723.jpg,01.01 Прочая реклама
1989735.jpg,01.01 Прочая реклама
1989736.jpg,01.01 Прочая реклама
1989737.jpg,01.01 Прочая реклама
1989738.jpg,01.01 Прочая реклама
1989739.jpg,01.01 Прочая реклама
1989743.jpg,01.01 Прочая реклама
1989777.mp4,01.01 Прочая реклама
1989800.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1989821.jpg,01.01 Прочая реклама
1989822.jpg,01.01 Прочая реклама
1989823.jpg,01.01 Прочая реклама
1989824.jpg,01.01 Прочая реклама
1989825.jpg,01.01 Прочая реклама
1989826.jpg,01.01 Прочая реклама
1989827.jpg,01.01 Прочая реклама
1989831.jpg,01.01 Прочая реклама
1989832.jpg,01.01 Прочая реклама
1989834.mp4,01.01 Прочая реклама
1989859.jpg,01.01 Прочая реклама
1989866.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1989878.jpg,28.02 Кредит/Ипотека
1989893.jpg,01.01 Прочая реклама
1989894.jpg,01.01 Прочая реклама
1989895.jpg,01.01 Прочая реклама
1989896.jpg,01.01 Прочая реклама
1989897.jpg,01.01 Прочая реклама
1989906.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1989907.mp4,"28.07 Строительство (ДДУ),28.08 Застройщик"
1989932.mp4,01.01 Прочая реклама
1989933.mp4,01.01 Прочая реклама
1989937.jpg,24.01 Медицинские услуги
1989946.png,01.01 Прочая реклама
1989947.png,01.01 Прочая реклама
1989948.png,01.01 Прочая реклама
1989949.png,01.01 Прочая реклама
1989965.zip,01.01 Прочая реклама
1989975.jpg,01.01 Прочая реклама
1989976.jpg,01.01 Прочая реклама
1989977.jpg,01.01 Прочая реклама
1989980.mp4,"01.01 Прочая реклама,09.02 Иные акции"
1989981.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1989982.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1989988.png,24.01 Медицинские услуги
1989989.jpg,24.01 Медицинские услуги
1989998.jpg,01.01 Прочая реклама
1990004.jpg,"05.02 Иностранные слова,09.02 Иные акции"
1990005.jpg,"05.02 Иностранные слова,09.02 Иные акции"
1990040.jpg,08.01 Дистанционные продажи
1990041.jpg,08.01 Дистанционные продажи
1990042.jpg,08.01 Дистанционные продажи
1990043.jpg,08.01 Дистанционные продажи
1990053.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1990069.mp4,01.01 Прочая реклама
1990070.mp4,01.01 Прочая реклама
1990071.jpg,01.01 Прочая реклама
1990072.jpg,01.01 Прочая реклама
1990087.mp4,01.01 Прочая реклама
1990088.mp4,01.01 Прочая реклама
1990089.mp4,01.01 Прочая реклама
1990102.jpg,28.03 Вклад
1990103.jpg,28.03 Вклад
1990111.png,01.01 Прочая реклама
1990112.png,01.01 Прочая реклама
1990113.png,01.01 Прочая реклама
1990144.mp4,01.01 Прочая реклама
1990145.jpg,01.01 Прочая реклама
1990215.png,01.01 Прочая реклама
1990220.jpg,01.01 Прочая реклама
1990221.mp4,01.01 Прочая реклама
1990222.jpg,01.01 Прочая реклама
1990223.mp4,01.01 Прочая реклама
1990224.jpg,01.01 Прочая реклама
1990225.mp4,01.01 Прочая реклама
1990226.jpg,01.01 Прочая реклама
1990227.mp4,01.01 Прочая реклама
1990228.jpg,01.01 Прочая реклама
1990229.mp4,01.01 Прочая реклама
1990230.jpg,01.01 Прочая реклама
1990231.mp4,01.01 Прочая реклама
1990257.jpg,"01.01 Прочая реклама,28.08 Застройщик"
1990262.jpg,"28.10 Построенная недвижимость,01.01 Прочая реклама,28.08 Застройщик"
1990274.mp4,01.01 Прочая реклама
1990275.mp4,01.01 Прочая реклама
1990276.mp4,01.01 Прочая реклама
1990277.mp4,01.01 Прочая реклама
1990306.jpg,01.01 Прочая реклама
1990309.mp4,01.01 Прочая реклама
1990310.mp4,01.01 Прочая реклама
1990323.jpeg,01.01 Прочая реклама
1990324.jpeg,01.01 Прочая реклама
1990325.jpeg,01.01 Прочая реклама
1990326.jpeg,01.01 Прочая реклама
1990327.jpeg,01.01 Прочая реклама
1990328.jpeg,01.01 Прочая реклама
1990329.jpeg,01.01 Прочая реклама
1990330.jpeg,01.01 Прочая реклама
1990331.jpeg,01.01 Прочая реклама
1990332.jpeg,01.01 Прочая реклама
1990341.png,01.01 Прочая реклама
1990347.png,05.05 Физическое лицо
1990355.jpg,"10.01 Социальная реклама,01.01 Прочая реклама"
1990356.jpg,"10.01 Социальная реклама,01.01 Прочая реклама"
1990357.jpg,"10.01 Социальная реклама,01.01 Прочая реклама"
1990363.jpg,"28.07 Строительство (ДДУ),28.08 Застройщик"
1990389.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990390.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990391.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990392.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990393.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990394.jpg,"01.01 Прочая реклама,09.02 Иные акции"
1990402.jpeg,21.03 Бар ресторан
1990410.jpg,01.01 Прочая реклама
1990420.jpeg,01.01 Прочая реклама
1990429.jpg,01.01 Прочая реклама
1990437.jpeg,01.01 Прочая реклама
1990441.jpg,01.01 Прочая реклама
1990450.JPG,28.10 Построенная недвижимость
1990451.JPG,28.10 Построенная недвижимость
1990452.JPG,28.10 Построенная недвижимость
1990458.pdf,01.01 Прочая реклама
1990464.jpeg,01.01 Прочая реклама
1990469.jpg,01.01 Прочая реклама
1990478.jpg,01.01 Прочая реклама
1990485.jpg,28.10 Построенная недвижимость
1990486.jpg,28.10 Построенная недвижимость
1990490.jpg,28.01 Финансовая организация (банк брокер страхование и т.д.)
1990502.zip,05.05 Физическое лицо
1990506.png,05.05 Физическое лицо
1990507.mp4,05.05 Физическое лицо
1990511.mp4,28.10 Построенная недвижимость
1990521.jpeg,"05.03 Информационная продукция,05.05 Физическое лицо,01.01 Прочая реклама"
1990544.mp4,28.08 Застройщик
1990556.mp4,01.01 Прочая реклама
1990562.jpg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
1990563.jpg,"05.03 Информационная продукция,08.01 Дистанционные продажи,01.01 Прочая реклама,09.02 Иные акции"
